Horodate;Valeur
2017-10-21T08:00:00+02:00;66
2017-10-21T08:30:00+02:00;48
2017-10-21T09:00:00+02:00;68
2017-10-21T09:30:00+02:00;68
2017-10-21T10:00:00+02:00;68
2017-10-21T10:30:00+02:00;122
2017-10-21T11:00:00+02:00;430
2017-10-21T11:30:00+02:00;132
2017-10-21T12:00:00+02:00;118
2017-10-21T12:30:00+02:00;116
2017-10-21T13:00:00+02:00;110
2017-10-21T13:30:00+02:00;112
2017-10-21T14:00:00+02:00;144
2017-10-21T14:30:00+02:00;1456
2017-10-21T15:00:00+02:00;1262
2017-10-21T15:30:00+02:00;746
2017-10-21T16:00:00+02:00;446
2017-10-21T16:30:00+02:00;240
2017-10-21T17:00:00+02:00;94
2017-10-21T17:30:00+02:00;72
2017-10-21T18:00:00+02:00;64
2017-10-21T18:30:00+02:00;1318
2017-10-21T19:00:00+02:00;640
2017-10-21T19:30:00+02:00;194
2017-10-21T20:00:00+02:00;312
2017-10-21T20:30:00+02:00;236
2017-10-21T21:00:00+02:00;52
2017-10-21T21:30:00+02:00;80
2017-10-21T22:00:00+02:00;44
2017-10-21T22:30:00+02:00;58
2017-10-21T23:00:00+02:00;70
2017-10-21T23:30:00+02:00;74
2017-10-22T00:00:00+02:00;76
2017-10-22T00:30:00+02:00;46
2017-10-22T01:00:00+02:00;40
2017-10-22T01:30:00+02:00;698
2017-10-22T02:00:00+02:00;1884
2017-10-22T02:30:00+02:00;1892
2017-10-22T03:00:00+02:00;1290
2017-10-22T03:30:00+02:00;548
2017-10-22T04:00:00+02:00;492
2017-10-22T04:30:00+02:00;322
2017-10-22T05:00:00+02:00;150
2017-10-22T05:30:00+02:00;150
2017-10-22T06:00:00+02:00;168
2017-10-22T06:30:00+02:00;158
2017-10-22T07:00:00+02:00;54
2017-10-22T07:30:00+02:00;178
2017-10-22T08:00:00+02:00;50
2017-10-22T08:30:00+02:00;100
2017-10-22T09:00:00+02:00;74
2017-10-22T09:30:00+02:00;58
2017-10-22T10:00:00+02:00;98
2017-10-22T10:30:00+02:00;58
2017-10-22T11:00:00+02:00;166
2017-10-22T11:30:00+02:00;82
2017-10-22T12:00:00+02:00;44
2017-10-22T12:30:00+02:00;42
2017-10-22T13:00:00+02:00;76
2017-10-22T13:30:00+02:00;38
2017-10-22T14:00:00+02:00;38
2017-10-22T14:30:00+02:00;1222
2017-10-22T15:00:00+02:00;1770
2017-10-22T15:30:00+02:00;934
2017-10-22T16:00:00+02:00;1010
2017-10-22T16:30:00+02:00;364
2017-10-22T17:00:00+02:00;72
2017-10-22T17:30:00+02:00;130
2017-10-22T18:00:00+02:00;170
2017-10-22T18:30:00+02:00;92
2017-10-22T19:00:00+02:00;40
2017-10-22T19:30:00+02:00;54
2017-10-22T20:00:00+02:00;858
2017-10-22T20:30:00+02:00;1736
2017-10-22T21:00:00+02:00;170
2017-10-22T21:30:00+02:00;96
2017-10-22T22:00:00+02:00;94
2017-10-22T22:30:00+02:00;120
2017-10-22T23:00:00+02:00;60
2017-10-22T23:30:00+02:00;58
2017-10-23T00:00:00+02:00;76
2017-10-23T00:30:00+02:00;36
2017-10-23T01:00:00+02:00;36
2017-10-23T01:30:00+02:00;544
2017-10-23T02:00:00+02:00;520
2017-10-23T02:30:00+02:00;320
2017-10-23T03:00:00+02:00;298
2017-10-23T03:30:00+02:00;162
2017-10-23T04:00:00+02:00;158
2017-10-23T04:30:00+02:00;80
2017-10-23T05:00:00+02:00;116
2017-10-23T05:30:00+02:00;174
2017-10-23T06:00:00+02:00;170
2017-10-23T06:30:00+02:00;138
2017-10-23T07:00:00+02:00;74
2017-10-23T07:30:00+02:00;138
2017-10-23T08:00:00+02:00;56
2017-10-23T08:30:00+02:00;96
2017-10-23T09:00:00+02:00;208
2017-10-23T09:30:00+02:00;70
2017-10-23T10:00:00+02:00;38
2017-10-23T10:30:00+02:00;64
2017-10-23T11:00:00+02:00;56
2017-10-23T11:30:00+02:00;40
2017-10-23T12:00:00+02:00;70
2017-10-23T12:30:00+02:00;36
2017-10-23T13:00:00+02:00;54
2017-10-23T13:30:00+02:00;48
2017-10-23T14:00:00+02:00;68
2017-10-23T14:30:00+02:00;688
2017-10-23T15:00:00+02:00;1906
2017-10-23T15:30:00+02:00;1326
2017-10-23T16:00:00+02:00;776
2017-10-23T16:30:00+02:00;1304
2017-10-23T17:00:00+02:00;48
2017-10-23T17:30:00+02:00;38
2017-10-23T18:00:00+02:00;58
2017-10-23T18:30:00+02:00;40
2017-10-23T19:00:00+02:00;50
2017-10-23T19:30:00+02:00;122
2017-10-23T20:00:00+02:00;954
2017-10-23T20:30:00+02:00;1108
2017-10-23T21:00:00+02:00;94
2017-10-23T21:30:00+02:00;98
2017-10-23T22:00:00+02:00;64
2017-10-23T22:30:00+02:00;56
2017-10-23T23:00:00+02:00;34
2017-10-23T23:30:00+02:00;68
2017-10-24T00:00:00+02:00;34
2017-10-24T00:30:00+02:00;62
2017-10-24T01:00:00+02:00;38
2017-10-24T01:30:00+02:00;658
2017-10-24T02:00:00+02:00;1580
2017-10-24T02:30:00+02:00;680
2017-10-24T03:00:00+02:00;448
2017-10-24T03:30:00+02:00;298
2017-10-24T04:00:00+02:00;152
2017-10-24T04:30:00+02:00;154
2017-10-24T05:00:00+02:00;140
2017-10-24T05:30:00+02:00;164
2017-10-24T06:00:00+02:00;212
2017-10-24T06:30:00+02:00;286
2017-10-24T07:00:00+02:00;40
2017-10-24T07:30:00+02:00;34
2017-10-24T08:00:00+02:00;136
2017-10-24T08:30:00+02:00;122
2017-10-24T09:00:00+02:00;56
2017-10-24T09:30:00+02:00;78
2017-10-24T10:00:00+02:00;142
2017-10-24T10:30:00+02:00;48
2017-10-24T11:00:00+02:00;58
2017-10-24T11:30:00+02:00;36
2017-10-24T12:00:00+02:00;54
2017-10-24T12:30:00+02:00;44
2017-10-24T13:00:00+02:00;64
2017-10-24T13:30:00+02:00;48
2017-10-24T14:00:00+02:00;722
2017-10-24T14:30:00+02:00;926
2017-10-24T15:00:00+02:00;1920
2017-10-24T15:30:00+02:00;1316
2017-10-24T16:00:00+02:00;540
2017-10-24T16:30:00+02:00;324
2017-10-24T17:00:00+02:00;58
2017-10-24T17:30:00+02:00;64
2017-10-24T18:00:00+02:00;34
2017-10-24T18:30:00+02:00;62
2017-10-24T19:00:00+02:00;930
2017-10-24T19:30:00+02:00;1408
2017-10-24T20:00:00+02:00;798
2017-10-24T20:30:00+02:00;134
2017-10-24T21:00:00+02:00;166
2017-10-24T21:30:00+02:00;128
2017-10-24T22:00:00+02:00;118
2017-10-24T22:30:00+02:00;132
2017-10-24T23:00:00+02:00;72
2017-10-24T23:30:00+02:00;76
2017-10-25T00:00:00+02:00;102
2017-10-25T00:30:00+02:00;66
2017-10-25T01:00:00+02:00;78
2017-10-25T01:30:00+02:00;708
2017-10-25T02:00:00+02:00;1922
2017-10-25T02:30:00+02:00;1074
2017-10-25T03:00:00+02:00;694
2017-10-25T03:30:00+02:00;274
2017-10-25T04:00:00+02:00;348
2017-10-25T04:30:00+02:00;164
2017-10-25T05:00:00+02:00;196
2017-10-25T05:30:00+02:00;206
2017-10-25T06:00:00+02:00;66
2017-10-25T06:30:00+02:00;198
2017-10-25T07:00:00+02:00;212
2017-10-25T07:30:00+02:00;104
2017-10-25T08:00:00+02:00;92
2017-10-25T08:30:00+02:00;174
2017-10-25T09:00:00+02:00;96
2017-10-25T09:30:00+02:00;68
2017-10-25T10:00:00+02:00;94
2017-10-25T10:30:00+02:00;74
2017-10-25T11:00:00+02:00;98
2017-10-25T11:30:00+02:00;284
2017-10-25T12:00:00+02:00;92
2017-10-25T12:30:00+02:00;106
2017-10-25T13:00:00+02:00;88
2017-10-25T13:30:00+02:00;76
2017-10-25T14:00:00+02:00;760
2017-10-25T14:30:00+02:00;1284
2017-10-25T15:00:00+02:00;2014
2017-10-25T15:30:00+02:00;1756
2017-10-25T16:00:00+02:00;826
2017-10-25T16:30:00+02:00;456
2017-10-25T17:00:00+02:00;90
2017-10-25T17:30:00+02:00;112
2017-10-25T18:00:00+02:00;86
2017-10-25T18:30:00+02:00;100
2017-10-25T19:00:00+02:00;84
2017-10-25T19:30:00+02:00;154
2017-10-25T20:00:00+02:00;144
2017-10-25T20:30:00+02:00;84
2017-10-25T21:00:00+02:00;96
2017-10-25T21:30:00+02:00;516
2017-10-25T22:00:00+02:00;126
2017-10-25T22:30:00+02:00;170
2017-10-25T23:00:00+02:00;116
2017-10-25T23:30:00+02:00;72
2017-10-26T00:00:00+02:00;92
2017-10-26T00:30:00+02:00;48
2017-10-26T01:00:00+02:00;56
2017-10-26T01:30:00+02:00;698
2017-10-26T02:00:00+02:00;652
2017-10-26T02:30:00+02:00;458
2017-10-26T03:00:00+02:00;316
2017-10-26T03:30:00+02:00;218
2017-10-26T04:00:00+02:00;224
2017-10-26T04:30:00+02:00;208
2017-10-26T05:00:00+02:00;746
2017-10-26T05:30:00+02:00;1496
2017-10-26T06:00:00+02:00;710
2017-10-26T06:30:00+02:00;254
2017-10-26T07:00:00+02:00;204
2017-10-26T07:30:00+02:00;42
2017-10-26T08:00:00+02:00;66
2017-10-26T08:30:00+02:00;94
2017-10-26T09:00:00+02:00;46
2017-10-26T09:30:00+02:00;60
2017-10-26T10:00:00+02:00;38
2017-10-26T10:30:00+02:00;66
2017-10-26T11:00:00+02:00;36
2017-10-26T11:30:00+02:00;64
2017-10-26T12:00:00+02:00;40
2017-10-26T12:30:00+02:00;36
2017-10-26T13:00:00+02:00;66
2017-10-26T13:30:00+02:00;36
2017-10-26T14:00:00+02:00;68
2017-10-26T14:30:00+02:00;660
2017-10-26T15:00:00+02:00;1914
2017-10-26T15:30:00+02:00;998
2017-10-26T16:00:00+02:00;398
2017-10-26T16:30:00+02:00;174
2017-10-26T17:00:00+02:00;42
2017-10-26T17:30:00+02:00;46
2017-10-26T18:00:00+02:00;62
2017-10-26T18:30:00+02:00;38
2017-10-26T19:00:00+02:00;70
2017-10-26T19:30:00+02:00;38
2017-10-26T20:00:00+02:00;414
2017-10-26T20:30:00+02:00;1174
2017-10-26T21:00:00+02:00;1104
2017-10-26T21:30:00+02:00;336
2017-10-26T22:00:00+02:00;228
2017-10-26T22:30:00+02:00;148
2017-10-26T23:00:00+02:00;82
2017-10-26T23:30:00+02:00;64
2017-10-27T00:00:00+02:00;88
2017-10-27T00:30:00+02:00;36
2017-10-27T01:00:00+02:00;48
2017-10-27T01:30:00+02:00;680
2017-10-27T02:00:00+02:00;846
2017-10-27T02:30:00+02:00;432
2017-10-27T03:00:00+02:00;370
2017-10-27T03:30:00+02:00;138
2017-10-27T04:00:00+02:00;184
2017-10-27T04:30:00+02:00;148
2017-10-27T05:00:00+02:00;166
2017-10-27T05:30:00+02:00;172
2017-10-27T06:00:00+02:00;146
2017-10-27T06:30:00+02:00;150
2017-10-27T07:00:00+02:00;132
2017-10-27T07:30:00+02:00;194
2017-10-27T08:00:00+02:00;80
2017-10-27T08:30:00+02:00;304
2017-10-27T09:00:00+02:00;138
2017-10-27T09:30:00+02:00;38
2017-10-27T10:00:00+02:00;66
2017-10-27T10:30:00+02:00;38
2017-10-27T11:00:00+02:00;44
2017-10-27T11:30:00+02:00;66
2017-10-27T12:00:00+02:00;36
2017-10-27T12:30:00+02:00;62
2017-10-27T13:00:00+02:00;48
2017-10-27T13:30:00+02:00;38
2017-10-27T14:00:00+02:00;68
2017-10-27T14:30:00+02:00;664
2017-10-27T15:00:00+02:00;1776
2017-10-27T15:30:00+02:00;888
2017-10-27T16:00:00+02:00;386
2017-10-27T16:30:00+02:00;172
2017-10-27T17:00:00+02:00;38
2017-10-27T17:30:00+02:00;70
2017-10-27T18:00:00+02:00;38
2017-10-27T18:30:00+02:00;64
2017-10-27T19:00:00+02:00;56
2017-10-27T19:30:00+02:00;60
2017-10-27T20:00:00+02:00;96
2017-10-27T20:30:00+02:00;62
2017-10-27T21:00:00+02:00;84
2017-10-27T21:30:00+02:00;246
2017-10-27T22:00:00+02:00;130
2017-10-27T22:30:00+02:00;74
2017-10-27T23:00:00+02:00;38
2017-10-27T23:30:00+02:00;64
2017-10-28T00:00:00+02:00;38
2017-10-28T00:30:00+02:00;88
2017-10-28T01:00:00+02:00;96
2017-10-28T01:30:00+02:00;586
2017-10-28T02:00:00+02:00;580
2017-10-28T02:30:00+02:00;430
2017-10-28T03:00:00+02:00;180
2017-10-28T03:30:00+02:00;232
2017-10-28T04:00:00+02:00;262
2017-10-28T04:30:00+02:00;196
2017-10-28T05:00:00+02:00;144
2017-10-28T05:30:00+02:00;104
2017-10-28T06:00:00+02:00;148
2017-10-28T06:30:00+02:00;168
2017-10-28T07:00:00+02:00;148
2017-10-28T07:30:00+02:00;292
2017-10-28T08:00:00+02:00;56
2017-10-28T08:30:00+02:00;140
2017-10-28T09:00:00+02:00;88
2017-10-28T09:30:00+02:00;62
2017-10-28T10:00:00+02:00;78
2017-10-28T10:30:00+02:00;72
2017-10-28T11:00:00+02:00;548
2017-10-28T11:30:00+02:00;84
2017-10-28T12:00:00+02:00;60
2017-10-28T12:30:00+02:00;80
2017-10-28T13:00:00+02:00;1678
2017-10-28T13:30:00+02:00;656
2017-10-28T14:00:00+02:00;224
2017-10-28T14:30:00+02:00;690
2017-10-28T15:00:00+02:00;1916
2017-10-28T15:30:00+02:00;1478
2017-10-28T16:00:00+02:00;638
2017-10-28T16:30:00+02:00;488
2017-10-28T17:00:00+02:00;38
2017-10-28T17:30:00+02:00;56
2017-10-28T18:00:00+02:00;48
2017-10-28T18:30:00+02:00;38
2017-10-28T19:00:00+02:00;72
2017-10-28T19:30:00+02:00;522
2017-10-28T20:00:00+02:00;1932
2017-10-28T20:30:00+02:00;1094
2017-10-28T21:00:00+02:00;162
2017-10-28T21:30:00+02:00;316
2017-10-28T22:00:00+02:00;152
2017-10-28T22:30:00+02:00;112
2017-10-28T23:00:00+02:00;102
2017-10-28T23:30:00+02:00;92
2017-10-29T00:00:00+02:00;84
2017-10-29T00:30:00+02:00;56
2017-10-29T01:00:00+02:00;62
2017-10-29T01:30:00+02:00;674
2017-10-29T02:00:00+02:00;1446
2017-10-29T02:30:00+02:00;618
2017-10-29T02:00:00+01:00;320
2017-10-29T02:30:00+01:00;294
2017-10-29T03:00:00+01:00;168
2017-10-29T03:30:00+01:00;146
2017-10-29T04:00:00+01:00;150
2017-10-29T04:30:00+01:00;160
2017-10-29T05:00:00+01:00;164
2017-10-29T05:30:00+01:00;134
2017-10-29T06:00:00+01:00;78
2017-10-29T06:30:00+01:00;122
2017-10-29T07:00:00+01:00;178
2017-10-29T07:30:00+01:00;136
2017-10-29T08:00:00+01:00;50
2017-10-29T08:30:00+01:00;50
2017-10-29T09:00:00+01:00;198
2017-10-29T09:30:00+01:00;354
2017-10-29T10:00:00+01:00;26
2017-10-29T10:30:00+01:00;12
2017-10-29T11:00:00+01:00;16
2017-10-29T11:30:00+01:00;26
2017-10-29T12:00:00+01:00;20
2017-10-29T12:30:00+01:00;20
2017-10-29T13:00:00+01:00;24
2017-10-29T13:30:00+01:00;16
2017-10-29T14:00:00+01:00;10
2017-10-29T14:30:00+01:00;654
2017-10-29T15:00:00+01:00;1882
2017-10-29T15:30:00+01:00;1406
2017-10-29T16:00:00+01:00;414
2017-10-29T16:30:00+01:00;262
2017-10-29T17:00:00+01:00;18
2017-10-29T17:30:00+01:00;10
2017-10-29T18:00:00+01:00;34
2017-10-29T18:30:00+01:00;8
2017-10-29T19:00:00+01:00;22
2017-10-29T19:30:00+01:00;22
2017-10-29T20:00:00+01:00;8
2017-10-29T20:30:00+01:00;34
2017-10-29T21:00:00+01:00;10
2017-10-29T21:30:00+01:00;32
2017-10-29T22:00:00+01:00;8
2017-10-29T22:30:00+01:00;30
2017-10-29T23:00:00+01:00;10
2017-10-29T23:30:00+01:00;30
2017-10-30T00:00:00+01:00;10
2017-10-30T00:30:00+01:00;30
2017-10-30T01:00:00+01:00;8
2017-10-30T01:30:00+01:00;436
2017-10-30T02:00:00+01:00;562
2017-10-30T02:30:00+01:00;298
2017-10-30T03:00:00+01:00;218
2017-10-30T03:30:00+01:00;328
2017-10-30T04:00:00+01:00;136
2017-10-30T04:30:00+01:00;170
2017-10-30T05:00:00+01:00;158
2017-10-30T05:30:00+01:00;30
2017-10-30T06:00:00+01:00;166
2017-10-30T06:30:00+01:00;132
2017-10-30T07:00:00+01:00;126
2017-10-30T07:30:00+01:00;66
2017-10-30T08:00:00+01:00;10
2017-10-30T08:30:00+01:00;28
2017-10-30T09:00:00+01:00;10
2017-10-30T09:30:00+01:00;18
2017-10-30T10:00:00+01:00;20
2017-10-30T10:30:00+01:00;26
2017-10-30T11:00:00+01:00;12
2017-10-30T11:30:00+01:00;16
2017-10-30T12:00:00+01:00;24
2017-10-30T12:30:00+01:00;16
2017-10-30T13:00:00+01:00;24
2017-10-30T13:30:00+01:00;8
2017-10-30T14:00:00+01:00;32
2017-10-30T14:30:00+01:00;426
2017-10-30T15:00:00+01:00;416
2017-10-30T15:30:00+01:00;356
2017-10-30T16:00:00+01:00;290
2017-10-30T16:30:00+01:00;108
2017-10-30T17:00:00+01:00;32
2017-10-30T17:30:00+01:00;10
2017-10-30T18:00:00+01:00;30
2017-10-30T18:30:00+01:00;10
2017-10-30T19:00:00+01:00;28
2017-10-30T19:30:00+01:00;10
2017-10-30T20:00:00+01:00;504
2017-10-30T20:30:00+01:00;960
2017-10-30T21:00:00+01:00;486
2017-10-30T21:30:00+01:00;82
2017-10-30T22:00:00+01:00;64
2017-10-30T22:30:00+01:00;54
2017-10-30T23:00:00+01:00;58
2017-10-30T23:30:00+01:00;60
2017-10-31T00:00:00+01:00;56
2017-10-31T00:30:00+01:00;50
2017-10-31T01:00:00+01:00;58
2017-10-31T01:30:00+01:00;670
2017-10-31T02:00:00+01:00;888
2017-10-31T02:30:00+01:00;484
2017-10-31T03:00:00+01:00;368
2017-10-31T03:30:00+01:00;150
2017-10-31T04:00:00+01:00;270
2017-10-31T04:30:00+01:00;150
2017-10-31T05:00:00+01:00;230
2017-10-31T05:30:00+01:00;168
2017-10-31T06:00:00+01:00;198
2017-10-31T06:30:00+01:00;52
2017-10-31T07:00:00+01:00;154
2017-10-31T07:30:00+01:00;154
2017-10-31T08:00:00+01:00;54
2017-10-31T08:30:00+01:00;58
2017-10-31T09:00:00+01:00;242
2017-10-31T09:30:00+01:00;62
2017-10-31T10:00:00+01:00;44
2017-10-31T10:30:00+01:00;62
2017-10-31T11:00:00+01:00;62
2017-10-31T11:30:00+01:00;48
2017-10-31T12:00:00+01:00;58
2017-10-31T12:30:00+01:00;44
2017-10-31T13:00:00+01:00;58
2017-10-31T13:30:00+01:00;62
2017-10-31T14:00:00+01:00;60
2017-10-31T14:30:00+01:00;700
2017-10-31T15:00:00+01:00;1930
2017-10-31T15:30:00+01:00;1762
2017-10-31T16:00:00+01:00;1924
2017-10-31T16:30:00+01:00;1372
2017-10-31T17:00:00+01:00;152
2017-10-31T17:30:00+01:00;110
2017-10-31T18:00:00+01:00;110
2017-10-31T18:30:00+01:00;124
2017-10-31T19:00:00+01:00;720
2017-10-31T19:30:00+01:00;2244
2017-10-31T20:00:00+01:00;1934
2017-10-31T20:30:00+01:00;1422
2017-10-31T21:00:00+01:00;1196
2017-10-31T21:30:00+01:00;1162
2017-10-31T22:00:00+01:00;1122
2017-10-31T22:30:00+01:00;1120
2017-10-31T23:00:00+01:00;1104
2017-10-31T23:30:00+01:00;1088
2017-11-01T00:00:00+01:00;206
2017-11-01T00:30:00+01:00;42
2017-11-01T01:00:00+01:00;40
2017-11-01T01:30:00+01:00;648
2017-11-01T02:00:00+01:00;1882
2017-11-01T02:30:00+01:00;1894
2017-11-01T03:00:00+01:00;1218
2017-11-01T03:30:00+01:00;826
2017-11-01T04:00:00+01:00;244
2017-11-01T04:30:00+01:00;208
2017-11-01T05:00:00+01:00;326
2017-11-01T05:30:00+01:00;480
2017-11-01T06:00:00+01:00;286
2017-11-01T06:30:00+01:00;262
2017-11-01T07:00:00+01:00;152
2017-11-01T07:30:00+01:00;38
2017-11-01T08:00:00+01:00;42
2017-11-01T08:30:00+01:00;42
2017-11-01T09:00:00+01:00;32
2017-11-01T09:30:00+01:00;104
2017-11-01T10:00:00+01:00;102
2017-11-01T10:30:00+01:00;64
2017-11-01T11:00:00+01:00;28
2017-11-01T11:30:00+01:00;44
2017-11-01T12:00:00+01:00;46
2017-11-01T12:30:00+01:00;46
2017-11-01T13:00:00+01:00;422
2017-11-01T13:30:00+01:00;648
2017-11-01T14:00:00+01:00;46
2017-11-01T14:30:00+01:00;672
2017-11-01T15:00:00+01:00;2028
2017-11-01T15:30:00+01:00;1984
2017-11-01T16:00:00+01:00;1420
2017-11-01T16:30:00+01:00;794
2017-11-01T17:00:00+01:00;94
2017-11-01T17:30:00+01:00;244
2017-11-01T18:00:00+01:00;156
2017-11-01T18:30:00+01:00;160
2017-11-01T19:00:00+01:00;152
2017-11-01T19:30:00+01:00;1748
2017-11-01T20:00:00+01:00;216
2017-11-01T20:30:00+01:00;206
2017-11-01T21:00:00+01:00;202
2017-11-01T21:30:00+01:00;306
2017-11-01T22:00:00+01:00;236
2017-11-01T22:30:00+01:00;86
2017-11-01T23:00:00+01:00;88
2017-11-01T23:30:00+01:00;64
2017-11-02T00:00:00+01:00;64
2017-11-02T00:30:00+01:00;50
2017-11-02T01:00:00+01:00;60
2017-11-02T01:30:00+01:00;680
2017-11-02T02:00:00+01:00;1292
2017-11-02T02:30:00+01:00;614
2017-11-02T03:00:00+01:00;354
2017-11-02T03:30:00+01:00;250
2017-11-02T04:00:00+01:00;264
2017-11-02T04:30:00+01:00;142
2017-11-02T05:00:00+01:00;188
2017-11-02T05:30:00+01:00;162
2017-11-02T06:00:00+01:00;174
2017-11-02T06:30:00+01:00;182
2017-11-02T07:00:00+01:00;164
2017-11-02T07:30:00+01:00;256
2017-11-02T08:00:00+01:00;82
2017-11-02T08:30:00+01:00;106
2017-11-02T09:00:00+01:00;134
2017-11-02T09:30:00+01:00;52
2017-11-02T10:00:00+01:00;46
2017-11-02T10:30:00+01:00;56
2017-11-02T11:00:00+01:00;56
2017-11-02T11:30:00+01:00;48
2017-11-02T12:00:00+01:00;50
2017-11-02T12:30:00+01:00;56
2017-11-02T13:00:00+01:00;56
2017-11-02T13:30:00+01:00;42
2017-11-02T14:00:00+01:00;56
2017-11-02T14:30:00+01:00;680
2017-11-02T15:00:00+01:00;1928
2017-11-02T15:30:00+01:00;1350
2017-11-02T16:00:00+01:00;620
2017-11-02T16:30:00+01:00;304
2017-11-02T17:00:00+01:00;48
2017-11-02T17:30:00+01:00;50
2017-11-02T18:00:00+01:00;64
2017-11-02T18:30:00+01:00;626
2017-11-02T19:00:00+01:00;90
2017-11-02T19:30:00+01:00;44
2017-11-02T20:00:00+01:00;42
2017-11-02T20:30:00+01:00;66
2017-11-02T21:00:00+01:00;44
2017-11-02T21:30:00+01:00;62
2017-11-02T22:00:00+01:00;44
2017-11-02T22:30:00+01:00;48
2017-11-02T23:00:00+01:00;66
2017-11-02T23:30:00+01:00;130
2017-11-03T00:00:00+01:00;112
2017-11-03T00:30:00+01:00;44
2017-11-03T01:00:00+01:00;64
2017-11-03T01:30:00+01:00;664
2017-11-03T02:00:00+01:00;984
2017-11-03T02:30:00+01:00;584
2017-11-03T03:00:00+01:00;326
2017-11-03T03:30:00+01:00;278
2017-11-03T04:00:00+01:00;252
2017-11-03T04:30:00+01:00;198
2017-11-03T05:00:00+01:00;142
2017-11-03T05:30:00+01:00;158
2017-11-03T06:00:00+01:00;152
2017-11-03T06:30:00+01:00;148
2017-11-03T07:00:00+01:00;226
2017-11-03T07:30:00+01:00;44
2017-11-03T08:00:00+01:00;62
2017-11-03T08:30:00+01:00;222
2017-11-03T09:00:00+01:00;74
2017-11-03T09:30:00+01:00;388
2017-11-03T10:00:00+01:00;590
2017-11-03T10:30:00+01:00;68
2017-11-03T11:00:00+01:00;32
2017-11-03T11:30:00+01:00;16
2017-11-03T12:00:00+01:00;12
2017-11-03T12:30:00+01:00;34
2017-11-03T13:00:00+01:00;14
2017-11-03T13:30:00+01:00;34
2017-11-03T14:00:00+01:00;14
2017-11-03T14:30:00+01:00;656
2017-11-03T15:00:00+01:00;1782
2017-11-03T15:30:00+01:00;894
2017-11-03T16:00:00+01:00;426
2017-11-03T16:30:00+01:00;238
2017-11-03T17:00:00+01:00;32
2017-11-03T17:30:00+01:00;14
2017-11-03T18:00:00+01:00;34
2017-11-03T18:30:00+01:00;12
2017-11-03T19:00:00+01:00;34
2017-11-03T19:30:00+01:00;14
2017-11-03T20:00:00+01:00;12
2017-11-03T20:30:00+01:00;34
2017-11-03T21:00:00+01:00;14
2017-11-03T21:30:00+01:00;34
2017-11-03T22:00:00+01:00;14
2017-11-03T22:30:00+01:00;32
2017-11-03T23:00:00+01:00;14
2017-11-03T23:30:00+01:00;20
2017-11-04T00:00:00+01:00;26
2017-11-04T00:30:00+01:00;14
2017-11-04T01:00:00+01:00;32
2017-11-04T01:30:00+01:00;638
2017-11-04T02:00:00+01:00;428
2017-11-04T02:30:00+01:00;356
2017-11-04T03:00:00+01:00;258
2017-11-04T03:30:00+01:00;244
2017-11-04T04:00:00+01:00;222
2017-11-04T04:30:00+01:00;144
2017-11-04T05:00:00+01:00;136
2017-11-04T05:30:00+01:00;162
2017-11-04T06:00:00+01:00;110
2017-11-04T06:30:00+01:00;132
2017-11-04T07:00:00+01:00;118
2017-11-04T07:30:00+01:00;118
2017-11-04T08:00:00+01:00;34
2017-11-04T08:30:00+01:00;14
2017-11-04T09:00:00+01:00;28
2017-11-04T09:30:00+01:00;20
2017-11-04T10:00:00+01:00;12
2017-11-04T10:30:00+01:00;34
2017-11-04T11:00:00+01:00;14
2017-11-04T11:30:00+01:00;34
2017-11-04T12:00:00+01:00;12
2017-11-04T12:30:00+01:00;22
2017-11-04T13:00:00+01:00;26
2017-11-04T13:30:00+01:00;14
2017-11-04T14:00:00+01:00;32
2017-11-04T14:30:00+01:00;402
2017-11-04T15:00:00+01:00;540
2017-11-04T15:30:00+01:00;232
2017-11-04T16:00:00+01:00;250
2017-11-04T16:30:00+01:00;174
2017-11-04T17:00:00+01:00;12
2017-11-04T17:30:00+01:00;34
2017-11-04T18:00:00+01:00;14
2017-11-04T18:30:00+01:00;32
2017-11-04T19:00:00+01:00;14
2017-11-04T19:30:00+01:00;34
2017-11-04T20:00:00+01:00;14
2017-11-04T20:30:00+01:00;28
2017-11-04T21:00:00+01:00;18
2017-11-04T21:30:00+01:00;14
2017-11-04T22:00:00+01:00;34
2017-11-04T22:30:00+01:00;14
2017-11-04T23:00:00+01:00;32
2017-11-04T23:30:00+01:00;14
2017-11-05T00:00:00+01:00;30
2017-11-05T00:30:00+01:00;16
2017-11-05T01:00:00+01:00;20
2017-11-05T01:30:00+01:00;646
2017-11-05T02:00:00+01:00;598
2017-11-05T02:30:00+01:00;454
2017-11-05T03:00:00+01:00;228
2017-11-05T03:30:00+01:00;262
2017-11-05T04:00:00+01:00;160
2017-11-05T04:30:00+01:00;172
2017-11-05T05:00:00+01:00;134
2017-11-05T05:30:00+01:00;124
2017-11-05T06:00:00+01:00;138
2017-11-05T06:30:00+01:00;188
2017-11-05T07:00:00+01:00;164
2017-11-05T07:30:00+01:00;118
2017-11-05T08:00:00+01:00;34
2017-11-05T08:30:00+01:00;14
2017-11-05T09:00:00+01:00;14
2017-11-05T09:30:00+01:00;32
2017-11-05T10:00:00+01:00;14
2017-11-05T10:30:00+01:00;34
2017-11-05T11:00:00+01:00;14
2017-11-05T11:30:00+01:00;12
2017-11-05T12:00:00+01:00;34
2017-11-05T12:30:00+01:00;14
2017-11-05T13:00:00+01:00;34
